Id,Truth,Score1,Score5,Predicted1,Predicted2,Predicted3,Predicted4,Predicted5
16648,929,1,1,929,508,978,965,863
42015,630,0,1,629,630,624,623,224
14675,966,0,0,964,819,889,877,874
27816,421,1,1,421,431,6,436,439
47217,668,0,0,776,909,786,971,868
11477,40,0,0,770,759,845,855,998
24739,523,1,1,523,256,520,330,267
26704,646,0,1,642,646,645,746,893
39808,54,0,0,400,70,37,69,203
5064,3,0,1,172,3,41,149,15
7059,97,0,0,116,60,158,56,29
32317,182,1,1,182,48,40,74,23
19047,54,1,1,54,73,142,122,185
4858,935,0,0,377,379,1000,504,773
30404,218,1,1,218,78,183,61,147
32439,457,0,0,444,469,473,459,483
19769,750,0,1,909,750,966,888,986
6865,831,0,0,589,375,369,889,370
7777,236,1,1,236,568,709,235,715
8482,847,0,0,814,308,846,677,868
24017,336,1,1,336,762,752,820,898
11359,763,1,1,763,716,922,526,766
47539,231,1,1,231,230,503,542,251
38034,916,0,0,382,380,378,1000,541
13364,406,0,0,384,403,131,174,433
45504,705,0,1,706,710,705,695,704
16166,150,0,0,192,191,2,146,5
40706,266,1,1,266,268,270,267,725
23228,55,0,0,881,800,865,866,949
8178,400,1,1,400,73,37,213,83
41814,309,1,1,309,315,305,313,727
43829,335,0,1,693,692,335,446,814
21215,488,1,1,488,400,893,758,585
36929,724,1,1,724,225,780,375,451
29625,514,0,0,838,820,829,737,258
2575,812,1,1,812,956,746,886,716
548,437,1,1,437,422,423,441,435
34914,593,0,0,1000,513,889,916,511
48336,310,0,0,727,718,571,259,527
35606,601,1,1,601,612,656,972,634
19293,447,1,1,447,457,456,448,239
28937,453,0,1,611,454,455,648,453
36883,726,1,1,726,679,838,315,904
7327,126,1,1,126,186,152,145,91
30054,224,0,1,621,624,632,224,631
19339,328,1,1,328,326,327,913,224
32069,317,1,1,317,917,828,765,998
37791,173,0,1,43,173,40,95,116
47169,638,1,1,638,912,633,651,750
11709,514,1,1,514,897,912,178,509
42691,661,0,1,302,661,548,726,904
45154,530,1,1,530,528,522,518,808
13734,438,1,1,438,390,412,405,401
38464,651,1,1,651,907,375,809,371
12826,878,1,1,878,746,614,981,893
23382,219,1,1,219,787,376,343,541
24447,100,1,1,100,84,135,138,197
43983,252,1,1,252,288,572,231,799
8528,780,0,0,701,686,690,989,683
23678,468,1,1,468,464,473,455,461
26180,905,0,1,513,905,875,758,952
21645,199,0,0,11,55,9,204,216
20957,735,1,1,735,743,739,741,319
47493,574,0,0,971,848,781,911,964
40356,181,1,1,181,200,90,176,32
16536,881,0,1,866,926,940,716,881
35256,993,0,1,768,993,754,806,900
48766,621,1,1,621,623,625,640,628
32593,716,1,1,716,774,803,769,972
2125,331,0,1,329,331,900,968,350
29275,565,0,1,755,565,872,943,889
118,922,0,0,512,897,693,514,814
49874,550,0,1,869,863,510,550,552
18178,114,1,1,114,2,86,115,161
33228,67,1,1,67,1,62,58,28
31215,817,1,1,817,867,918,968,794
6166,939,1,1,939,665,762,928,921
25606,156,1,1,156,119,107,123,36
9293,546,0,0,377,541,540,219,842
38937,669,0,1,521,753,669,518,301
26929,392,0,0,467,468,471,624,631
44315,316,1,1,316,696,695,944,300
12575,565,0,0,924,923,810,538,356
39625,698,0,0,291,870,310,255,530
46328,662,1,1,662,864,829,838,820
10548,683,1,1,683,577,689,780,989
24914,414,1,1,414,423,401,399,405
41117,628,1,1,628,626,609,606,610
17777,565,1,1,565,581,225,614,463
14858,611,1,1,611,603,619,481,634
20404,57,0,1,12,57,52,65,121
9769,912,1,1,912,721,712,723,684
22439,416,0,1,415,416,386,391,413
16865,954,0,0,992,712,598,866,590
1359,190,1,1,190,121,126,34,33
3364,420,1,1,420,392,432,429,436
28034,895,0,0,874,983,819,674,788
18482,881,0,1,805,881,925,868,899
34017,862,0,1,504,984,862,450,224
49527,844,0,1,771,844,822,813,673
30957,822,0,0,673,662,672,771,671
6536,660,0,1,316,302,705,660,516
33678,768,0,1,704,737,768,319,993
18528,984,0,0,718,841,892,377,792
36180,725,1,1,725,863,665,508,509
31645,61,1,1,61,78,163,218,147
39275,786,1,1,786,738,157,830,864
12125,329,0,1,331,746,951,329,323
44745,515,0,0,95,173,118,68,578
10118,917,1,1,917,548,843,524,753
46778,486,0,0,479,477,485,487,469
43080,981,1,1,981,654,746,878,768
25256,420,1,1,420,429,405,178,403
22593,31,1,1,31,158,33,152,27
45857,401,1,1,401,383,399,438,412
20054,106,1,1,106,49,145,27,168
22069,533,0,0,233,593,861,319,335
9339,795,1,1,795,233,693,537,232
27791,623,0,1,634,623,632,625,610
26883,263,1,1,263,262,361,257,256
17327,77,0,1,26,31,152,2,77
41547,524,1,1,524,531,379,541,827
46282,732,0,0,717,539,369,699,526
2826,761,0,0,811,336,677,277,260
33382,469,0,0,471,489,480,482,484
49177,920,0,0,264,962,279,266,882
34447,834,0,1,246,243,834,244,363
1709,50,0,1,197,50,132,19,177
28464,29,1,1,29,101,203,88,69
3734,128,1,1,128,124,171,149,50
46797,389,0,1,188,67,956,28,389
17632,234,1,1,234,594,712,591,593
41052,966,0,1,801,966,941,805,310
16920,983,0,0,750,888,801,941,877
27284,992,0,1,600,607,606,992,224
20541,728,0,0,722,366,712,723,699
47885,821,1,1,821,909,888,877,750
28171,539,1,1,539,375,569,306,247
32985,415,1,1,415,388,391,605,639
3221,65,1,1,65,57,9,204,126
49462,203,0,0,216,155,11,135,205
34152,885,1,1,885,993,326,323,741
33697,946,0,1,991,946,811,819,983
49198,42,0,1,64,154,42,112,187
31350,568,0,1,968,709,310,676,568
36495,498,1,1,498,473,457,48,147
6023,252,1,1,252,288,572,237,590
22086,884,0,1,302,906,312,747,884
38872,735,1,1,735,331,742,319,322
25743,278,1,1,278,697,250,539,247
24851,487,1,1,487,486,485,469,658
43595,288,1,1,288,253,382,982,590
39760,698,1,1,698,348,580,731,581
12430,149,1,1,149,3,15,253,205
44250,247,0,0,539,431,693,248,795
20111,923,0,0,677,306,839,723,932
41402,341,0,0,718,698,312,344,814
17262,914,1,1,914,551,573,980,890
34502,638,0,0,640,587,219,631,531
49032,279,1,1,279,282,281,269,257
18197,427,1,1,427,217,424,193,445
2963,836,1,1,836,757,998,815,55
6189,900,1,1,900,740,754,741,830
3671,207,0,0,211,32,42,132,18
28521,397,0,1,422,397,435,423,415
6473,176,1,1,176,132,125,161,2
30812,602,0,0,392,415,387,637,630
31700,875,0,1,819,875,946,761,674
17798,839,0,0,713,359,686,678,720
44600,58,1,1,58,205,129,216,63
12060,197,1,1,197,50,84,132,18
39330,552,0,1,550,552,228,510,869
8894,640,0,1,639,640,224,600,632
9786,921,0,1,888,879,921,750,909
45912,42,0,0,187,112,70,64,115
25313,678,0,0,922,717,816,701,724
40643,979,1,1,979,375,973,748,751
16023,435,1,1,435,436,423,428,400
47186,778,1,1,778,776,785,847,837
21350,112,1,1,112,187,84,46,42
26495,541,0,1,879,727,835,313,541
41951,288,1,1,288,253,590,252,254
34851,192,0,0,909,149,3,184,796
2430,996,0,1,673,996,675,859,824
29760,71,1,1,71,27,109,72,77
28872,350,0,1,842,928,504,708,350
32086,478,0,1,779,611,478,477,892
35743,869,0,1,696,869,987,550,557
48273,132,1,1,132,170,41,189,18
6920,79,1,1,79,114,86,115,180
37284,728,1,1,728,220,569,752,239
48789,856,0,0,377,587,531,562,581
30541,839,1,1,839,690,722,587,850
7632,128,0,1,98,191,2,128,172
24152,507,1,1,507,455,489,499,458
23697,20,1,1,20,204,66,189,105
22985,578,1,1,578,842,351,560,575
45441,66,0,1,189,20,17,66,113
13221,939,1,1,939,766,716,963,808
38171,570,0,0,339,662,336,382,340
42384,493,1,1,493,491,362,972,763
21700,506,0,1,982,507,983,506,675
16473,808,0,0,928,580,818,879,939
40213,541,0,0,727,261,706,709,557
20812,227,1,1,227,334,333,264,697
19786,726,0,0,718,695,556,257,729
48623,527,1,1,527,539,247,795,917
35313,979,0,1,910,865,800,659,979
49931,161,1,1,161,132,191,19,18
7798,742,0,1,323,742,951,873,885
29330,796,0,0,138,96,142,35,111
18894,532,0,1,580,526,532,800,348
2060,612,1,1,612,178,443,451,456
7262,364,1,1,364,367,366,719,363
30111,885,1,1,885,793,993,900,704
16189,313,1,1,313,315,559,550,510
38521,761,0,0,593,892,511,530,587
13671,985,0,1,810,985,574,535,781
45011,94,0,0,147,61,170,78,176
24502,579,1,1,579,800,752,563,662
12963,973,1,1,973,787,369,380,580
8197,3,0,0,421,418,50,431,151
36616,924,0,0,784,936,850,222,785
37904,892,0,0,955,820,758,824,814
3558,444,1,1,444,443,442,445,446
28608,381,1,1,381,293,618,554,617
1565,939,0,0,905,748,979,751,776
35939,59,1,1,59,131,91,69,123
9155,958,0,0,693,537,897,577,361
22205,607,1,1,607,605,641,623,622
40839,203,0,1,583,203,875,513,991
42804,730,0,1,780,688,730,704,697
20238,959,1,1,959,659,921,591,522
15176,150,0,1,19,150,198,177,191
43716,785,0,0,922,712,569,769,827
10374,867,1,1,867,997,808,968,859
46514,583,0,0,459,458,603,570,588
12349,334,1,1,334,227,988,725,223
44529,77,0,1,47,77,186,152,31
39019,360,0,1,359,363,360,14,719
27007,697,1,1,697,769,339,306,851
19856,617,1,1,617,616,619,613,618
4767,904,1,1,904,747,317,301,302
5875,769,1,1,769,762,599,749,835
31429,621,1,1,621,224,623,624,634
18744,267,0,1,861,804,699,267,695
33414,601,1,1,601,656,625,758,716
7848,818,1,1,818,939,787,965,546
28258,593,0,1,814,698,593,877,591
3108,928,0,0,839,779,939,730,258
1135,845,1,1,845,888,814,874,939
48859,171,1,1,171,124,168,125,118
31583,512,1,1,512,758,509,304,514
36246,865,0,1,949,865,866,825,757
43346,284,0,1,962,284,920,265,285
15526,613,1,1,613,616,614,460,620
44483,385,0,1,582,191,117,385,828
23947,437,1,1,437,423,440,422,419
22655,855,1,1,855,902,998,836,837
9505,146,1,1,146,144,93,163,139
25190,483,0,0,482,481,224,603,469
20668,16,1,1,16,169,61,163,73
40993,351,0,1,408,351,763,103,642
27457,14,1,1,14,420,421,439,212
20392,84,1,1,84,197,50,115,89
11836,692,1,1,692,897,933,691,690
46144,158,0,0,36,47,33,154,107
10724,251,1,1,251,241,542,242,699
41681,693,1,1,693,537,795,897,691
39449,279,1,1,279,804,267,337,846
44179,705,0,0,294,856,258,309,340
12719,899,0,1,781,899,815,776,998
34781,932,1,1,932,861,729,284,695
31079,515,0,0,317,301,316,726,696
33044,802,0,1,865,949,825,352,802
18314,489,0,1,480,489,484,465,471
4337,693,1,1,693,691,897,684,989
35893,200,1,1,200,181,189,20,170
37007,931,1,1,931,222,850,842,622
374,346,1,1,346,853,776,345,961
29019,541,0,1,540,382,541,258,255
2349,222,0,1,876,222,942,807,800
15875,772,0,1,996,772,859,819,983
21429,238,0,0,756,792,936,586,452
23414,243,1,1,243,702,706,729,705
8744,263,0,0,923,545,677,861,691
17848,636,1,1,636,224,624,606,464
9856,245,0,1,677,245,221,790,715
42107,347,0,0,569,541,722,306,356
14767,992,1,1,992,864,974,906,820
27904,491,0,1,467,491,493,466,611
38608,716,1,1,716,573,766,921,228
45338,476,0,1,459,483,476,217,458
13558,645,1,1,645,642,646,644,641
47305,80,1,1,80,404,407,401,403
11565,902,1,1,902,805,514,855,776
25939,763,1,1,763,716,529,528,580
26616,699,1,1,699,690,692,733,732
5176,855,1,1,855,998,836,902,769
32205,844,0,0,591,734,822,754,951
19155,171,0,1,148,15,118,171,124
30238,33,1,1,33,131,59,4,152
724,689,1,1,689,679,366,715,290
2719,540,0,0,679,276,539,541,567
29449,931,0,1,952,301,931,711,497
37457,270,1,1,270,267,64,93,287
30392,432,1,1,432,12,57,492,487
1836,346,0,1,787,346,372,910,891
45292,151,1,1,151,106,49,152,60
14337,698,1,1,698,512,718,579,348
42557,636,0,1,359,611,636,812,730
25893,996,1,1,996,859,983,889,820
24781,510,1,1,510,550,869,870,552
21079,192,0,0,19,150,132,161,18
8314,914,1,1,914,578,980,551,803
23044,567,0,0,721,11,153,577,976
46847,489,0,1,480,411,472,489,471
21583,243,0,1,834,243,245,235,715
26246,122,1,1,122,96,185,209,73
40090,178,1,1,178,74,403,407,67
13108,987,1,1,987,573,534,978,929
45768,41,1,1,41,2,180,17,176
38258,309,1,1,309,276,340,884,659
11135,353,0,0,354,819,761,777,674
47755,50,0,1,197,173,50,89,155
19505,824,0,1,601,824,372,487,248
32655,104,1,1,104,127,96,122,83
35190,829,0,1,756,829,819,952,983
30668,939,1,1,939,818,950,675,847
5526,533,0,0,968,938,652,810,538
33947,44,1,1,44,54,16,101,182
11420,392,1,1,392,396,391,394,393
47240,868,1,1,868,915,100,909,817
40585,161,1,1,161,19,18,132,150
27841,312,1,1,312,559,889,960,819
26753,825,0,1,540,541,866,597,825
21096,980,1,1,980,850,511,914,573
5033,488,0,0,491,487,479,485,493
35485,359,1,1,359,361,360,363,362
19010,21,0,0,160,2,77,126,152
32340,815,0,1,821,815,769,998,976
30687,586,0,0,803,862,921,791,750
37142,772,0,0,905,979,592,704,779
231,620,0,1,539,634,362,620,464
31995,978,1,1,978,929,987,863,890
8601,772,0,1,819,772,983,674,675
44895,830,0,1,737,830,738,813,734
23551,383,1,1,383,384,405,407,418
24294,111,1,1,111,166,142,54,37
15930,855,0,1,938,855,770,945,805
14622,667,0,0,300,706,835,302,687
42042,215,1,1,215,13,195,851,406
45787,985,0,1,785,507,985,977,782
9913,873,0,1,780,898,873,921,311
26303,568,1,1,568,695,694,685,804
46902,211,1,1,211,51,63,184,216
47610,765,0,0,817,841,350,356,985
11070,616,1,1,616,671,676,806,672
14788,188,1,1,188,129,432,428,403
32710,387,1,1,387,386,389,415,646
19440,723,0,1,720,723,722,922,564
33802,904,0,0,702,718,832,345,912
5463,859,0,0,889,817,986,872,983
661,147,0,0,2,131,26,210,4
5199,751,0,1,787,751,973,979,773
1973,857,1,1,857,978,890,929,914
37512,894,0,0,805,751,859,502,996
42412,885,1,1,885,951,993,873,799
14272,710,0,0,928,762,972,704,223
23101,181,0,1,90,200,181,25,130
8251,726,1,1,726,571,679,927,718
41394,693,1,1,693,897,691,689,680
46451,954,1,1,954,807,574,866,535
10231,224,1,1,224,621,623,628,640
21995,619,0,0,606,600,688,614,730
20687,545,0,1,590,545,355,834,236
27142,477,1,1,477,485,482,478,483
4622,464,1,1,464,473,601,178,476
19913,308,0,1,898,840,308,701,333
33551,953,0,1,822,514,953,859,996
18601,849,1,1,849,293,223,220,294
34294,183,1,1,183,23,61,163,48
5930,630,0,0,386,393,173,186,73
36753,978,1,1,978,929,890,987,548
31096,152,0,1,47,152,107,36,33
1420,977,0,0,306,719,366,464,288
37841,170,1,1,170,45,112,200,140
42941,785,1,1,785,507,977,945,985
25485,987,0,0,561,305,556,749,313
22340,798,0,1,955,798,983,811,783
9010,902,0,1,855,902,998,836,866
44196,757,1,1,757,797,790,937,938
43653,795,1,1,795,917,932,705,522
15033,166,1,1,166,122,104,96,138
11973,623,0,0,587,546,539,561,519
27512,27,0,1,56,87,116,27,71
10661,346,0,1,804,355,346,992,509
46001,596,1,1,596,682,702,680,366
15199,524,0,0,509,335,562,343,538
18251,921,0,0,565,788,967,983,888
33101,179,1,1,179,172,141,71,118
4272,104,0,1,73,166,104,78,213
1070,134,1,1,134,112,25,176,17
4788,175,1,1,175,37,142,40,73
36303,340,1,1,340,336,353,856,354
23802,100,1,1,100,135,893,981,956
15463,889,0,0,921,964,961,879,894
43203,272,1,1,272,294,349,336,254
9440,6,1,1,6,22,442,459,23
22710,460,0,0,473,14,470,24,194
28472,663,1,1,663,704,873,830,900
3722,471,1,1,471,464,467,499,654
2830,934,0,1,907,934,585,379,375
33394,110,1,1,110,60,209,163,168
49161,73,1,1,73,33,180,152,464
34451,368,1,1,368,362,263,719,539
39799,604,1,1,604,606,639,600,605
26895,313,1,1,313,963,749,573,559
17331,150,1,1,150,5,19,2,94
41551,33,0,1,216,210,33,151,152
46294,710,1,1,710,706,694,705,704
20042,264,1,1,264,247,238,715,235
27787,646,0,1,645,646,642,644,637
25240,552,0,0,599,126,139,152,9
22585,674,0,1,660,674,516,987,996
45841,563,1,1,563,579,580,800,752
39263,362,0,1,361,362,503,360,366
12133,924,0,0,923,538,541,540,826
44753,892,0,0,382,673,971,820,370
43096,560,0,0,847,778,666,751,910
36196,638,0,0,639,640,636,606,630
31653,399,1,1,399,397,415,438,398
30941,250,1,1,250,247,264,539,231
28188,286,0,0,306,241,712,307,249
6520,217,1,1,217,14,23,498,195
18494,542,0,0,503,231,526,380,884
34001,280,0,1,283,280,282,278,257
49531,398,1,1,398,399,397,422,439
3372,576,1,1,576,535,574,272,520
28022,513,0,1,514,513,952,536,583
20412,790,1,1,790,814,770,845,865
16873,690,1,1,690,677,990,685,686
12099,916,0,0,1000,532,867,289,513
41101,351,0,0,993,885,495,497,613
17761,847,0,0,773,291,373,751,541
44303,905,1,1,905,875,731,612,756
12563,967,0,1,997,979,967,810,885
39633,677,1,1,677,690,333,685,686
24902,190,0,0,730,468,472,656,712
25610,904,0,1,726,912,944,904,919
9285,260,0,1,277,291,260,275,292
38921,312,0,1,941,312,521,659,889
3688,476,1,1,476,167,366,212,475
6170,784,1,1,784,954,800,876,949
31203,130,1,1,130,17,170,200,81
2133,858,1,1,858,544,863,764,219
29263,971,0,1,965,971,1000,533,593
49862,332,1,1,332,326,328,319,322
35240,814,1,1,814,766,955,928,952
48770,134,1,1,134,180,214,24,474
32585,199,1,1,199,75,73,37,135
20941,725,0,1,268,725,279,289,281
47485,372,1,1,372,379,599,375,546
38188,475,0,0,817,968,354,992,967
40340,338,0,1,951,338,775,824,746
16520,154,0,1,163,96,122,154,64
26196,538,0,0,562,376,373,846,666
21653,621,1,1,621,471,467,623,465
12830,96,1,1,96,104,122,60,138
23394,26,0,1,210,126,145,70,26
24451,907,0,0,835,928,748,764,939
43995,393,1,1,393,394,390,405,415
42687,103,1,1,103,102,141,179,786
45142,375,1,1,375,310,380,504,842
13722,668,1,1,668,516,300,704,317
38472,797,0,1,853,797,896,757,854
30042,388,0,1,399,388,394,398,397
37787,602,0,0,224,328,625,628,624
29799,50,0,1,155,145,50,91,197
36895,507,0,1,982,458,443,444,507
7331,808,1,1,808,783,514,974,737
48320,976,1,1,976,943,296,299,852
35610,914,0,0,556,664,818,857,573
19285,273,0,1,252,273,634,282,280
28921,316,1,1,316,313,302,696,912
29633,353,1,1,353,851,666,341,538
2563,884,0,0,905,765,712,664,927
34902,539,1,1,539,718,337,897,533
41802,262,1,1,262,257,280,278,264
21203,480,0,1,484,480,489,500,478
13688,234,1,1,234,892,542,378,251
16170,655,0,0,581,323,331,755,638
40710,442,1,1,442,982,507,443,447
38022,170,1,1,170,139,45,90,140
13372,262,1,1,262,287,257,263,250
45512,226,0,1,653,226,338,610,781
8494,940,1,1,940,939,818,892,351
24001,798,1,1,798,955,947,811,823
2099,745,0,1,744,745,322,648,657
7761,481,0,0,229,888,225,969,815
30412,77,0,1,21,47,77,29,156
6873,592,1,1,592,319,768,741,740
10948,753,0,1,898,753,305,726,317
24514,399,1,1,399,403,407,401,402
26529,588,0,0,208,158,26,29,69
12975,174,1,1,174,201,8,55,67
8181,859,0,0,864,951,672,829,892
38537,633,1,1,633,471,839,465,635
13667,819,0,1,996,772,675,983,819
45007,411,1,1,411,788,653,777,893
30107,352,0,0,770,294,355,223,711
5249,216,1,1,216,11,155,58,34
7274,708,1,1,708,703,711,704,694
49927,790,0,1,949,865,790,853,766
29326,32,0,1,200,181,140,17,32
18882,173,0,0,99,118,43,69,59
2076,182,1,1,182,48,40,159,179
37338,683,1,1,683,690,686,989,714
19790,308,1,1,308,695,804,677,903
48635,982,1,1,982,507,365,248,992
35305,496,1,1,496,654,495,893,464
22839,981,1,1,981,724,746,717,812
16465,987,1,1,987,863,929,551,978
40205,399,1,1,399,401,414,394,412
14458,218,0,1,40,48,182,218,74
42238,275,0,1,288,275,236,826,346
20804,436,1,1,436,434,435,433,428
21716,267,1,1,267,261,563,274,278
22993,584,1,1,584,562,583,827,582
45457,15,1,1,15,149,205,3,102
13237,13,0,0,884,765,809,650,828
38167,210,0,1,33,126,210,26,98
42392,803,1,1,803,835,716,921,774
24144,119,0,1,151,119,137,106,49
26179,839,1,1,839,631,388,389,393
23681,774,1,1,774,853,930,776,961
5619,768,1,1,768,993,900,830,704
18928,39,1,1,39,187,112,192,181
7624,930,0,1,921,801,888,930,774
6936,336,0,0,866,849,854,349,351
37292,254,0,1,291,254,294,292,277
30557,520,1,1,520,522,518,521,524
37768,628,0,1,224,623,628,625,624
28864,227,1,1,227,394,376,350,372
32090,11,1,1,11,201,190,155,28
35755,751,1,1,751,512,277,760,971
48265,409,1,1,409,414,417,781,461
34847,948,1,1,948,900,885,806,993
2426,751,1,1,751,345,787,910,777
29776,162,1,1,162,108,120,295,165
21346,699,1,1,699,719,596,685,526
26483,356,0,1,992,936,356,799,841
41947,47,0,1,123,152,156,36,47
40655,787,1,1,787,963,568,580,939
16035,594,0,1,804,594,346,341,223
42668,684,1,1,684,702,721,989,683
14008,630,1,1,630,644,357,642,646
47190,329,0,0,633,632,605,600,604
27338,851,1,1,851,828,986,378,927
9790,877,1,1,877,863,562,534,561
45904,791,1,1,791,821,963,972,106
47939,638,1,1,638,637,447,464,457
25305,358,1,1,358,645,224,635,328
44616,756,1,1,756,792,807,970,324
12076,287,1,1,287,262,882,257,920
39326,345,0,0,591,593,694,546,690
8882,983,1,1,983,819,674,859,624
31716,390,1,1,390,438,393,415,409
32839,725,1,1,725,702,727,575,345
6465,554,1,1,554,289,282,381,555
4458,142,1,1,142,138,37,212,48
30804,212,0,1,151,117,144,212,49
3667,548,0,0,716,243,729,256,804
28537,688,1,1,688,881,819,662,875
948,200,0,1,155,200,90,204,12
34514,26,0,1,116,56,26,106,49
49024,53,1,1,53,67,74,1,62
36529,881,0,0,567,517,251,542,923
18181,219,1,1,219,286,249,269,787
2975,586,0,1,581,586,892,562,379
43429,858,0,1,543,858,544,552,228
15249,98,0,0,208,26,69,126,91
41414,534,1,1,534,863,987,270,508
17274,498,1,1,498,463,450,495,637
20107,247,0,0,367,363,364,368,248
24847,845,0,1,888,845,750,963,976
43583,59,1,1,59,4,131,145,88
39776,72,1,1,72,71,26,94,172
12426,313,0,1,918,313,705,709,595
44246,253,1,1,253,149,15,590,288
27768,905,1,1,905,875,800,752,949
22090,339,1,1,339,804,337,848,382
38864,441,1,1,441,420,931,785,894
25755,476,1,1,476,215,600,464,402
6035,88,1,1,88,56,145,158,31
4008,29,0,0,3,149,15,721,714
31346,286,0,1,283,286,290,269,795
36483,299,1,1,299,517,732,317,679
49474,671,0,1,806,663,707,671,676
34144,393,0,1,392,393,199,75,54
36179,402,1,1,402,433,432,406,403
33681,739,0,1,968,836,739,941,338
28167,402,1,1,402,384,401,407,383
32993,387,1,1,387,417,413,411,392
3237,810,0,0,894,974,921,966,704
16936,607,1,1,607,605,604,606,224
27292,163,0,1,162,163,165,60,209
20557,946,1,1,946,983,819,675,874
47893,274,0,1,273,274,268,563,272
15619,927,1,1,927,820,875,829,905
43079,34,1,1,34,216,210,199,202
46781,515,1,1,515,571,664,752,761
8928,134,1,1,134,216,180,406,396
17624,803,1,1,803,888,921,894,786
41044,980,0,1,914,578,980,573,764
5530,926,1,1,926,800,335,849,925
33951,203,1,1,203,138,73,111,135
19513,255,0,0,540,539,541,526,292
32643,422,1,1,422,423,429,439,424
35186,658,1,1,658,650,655,225,648
40086,804,1,1,804,971,590,982,347
11123,455,0,1,365,458,658,455,451
47743,236,1,1,236,715,689,14,712
46851,560,1,1,560,591,338,828,968
21595,530,0,1,817,530,940,589,805
26250,254,1,1,254,586,722,721,526
24797,793,1,1,793,704,953,974,768
8302,428,0,1,412,654,428,495,619
23052,611,0,1,906,611,587,884,752
45284,329,1,1,329,331,644,327,744
14321,201,0,0,359,432,476,401,626
42541,420,1,1,420,431,421,418,441
25885,888,1,1,888,750,840,939,731
37441,731,1,1,731,547,841,756,861
30384,594,1,1,594,805,800,790,964
1820,710,1,1,710,706,708,687,711
732,567,1,1,567,548,917,556,753
32213,747,0,1,668,747,835,317,752
19143,376,1,1,376,375,585,371,562
5160,308,0,1,665,897,308,902,847
698,667,0,0,828,949,865,805,998
26600,606,1,1,606,605,604,600,628
27912,86,1,1,86,114,115,79,209
47313,81,0,0,41,202,105,2,77
11573,93,0,1,109,93,68,146,36
9840,502,0,1,581,580,377,502,546
42111,488,0,0,493,479,492,491,485
14771,446,0,0,490,658,649,365,248
11089,343,0,1,356,353,343,541,509
15863,387,1,1,387,413,386,392,391
23402,794,0,1,880,825,794,833,973
8752,179,1,1,179,118,172,87,106
362,462,1,1,462,460,963,656,763
37011,826,0,0,258,809,985,570,382
4321,993,1,1,993,885,768,900,741
35885,655,0,1,650,655,658,445,654
34797,110,0,1,128,15,110,149,124
33052,805,0,1,821,805,871,815,812
18302,350,0,0,810,968,914,506,967
46152,757,1,1,757,797,825,937,790
10732,931,1,1,931,652,675,915,351
41697,414,1,1,414,412,407,403,409
40985,715,1,1,715,367,689,366,242
27441,898,0,0,749,831,835,372,921
20384,253,1,1,253,149,20,66,3
11820,637,1,1,637,631,636,629,632
22643,484,0,1,465,471,484,480,635
9513,862,0,0,347,856,666,354,380
25186,591,0,0,594,515,571,546,917
43350,85,0,1,30,85,153,206,455
15530,981,0,1,746,913,981,425,792
44495,241,1,1,241,242,715,834,245
23951,620,1,1,620,653,226,612,407
31595,663,0,1,707,703,663,704,697
36250,516,0,0,752,306,917,259,567
1123,125,0,0,26,35,94,141,151
5863,544,1,1,544,858,543,578,228
18752,940,1,1,940,565,512,581,514
33402,866,0,1,926,866,800,865,833
19840,228,0,1,550,552,228,543,313
4771,45,0,1,170,45,176,184,134
1089,543,0,0,373,531,574,533,535
27011,63,1,1,63,95,201,51,216
10362,291,1,1,291,538,277,415,292
46502,686,1,1,686,685,690,990,702
15160,64,1,1,64,112,154,114,115
43700,760,0,1,751,760,309,973,917
10698,724,1,1,724,306,922,360,989
9143,338,0,0,581,371,585,730,580
22213,821,1,1,821,909,972,750,763
42812,809,1,1,809,371,375,541,369
37912,249,1,1,249,282,272,250,261
1573,475,1,1,475,476,614,469,224
36600,539,1,1,539,293,294,258,679
9456,550,1,1,550,869,510,511,543
22706,428,1,1,428,681,426,492,475
23814,935,0,1,817,868,794,935,866
17448,560,0,0,756,570,746,328,425
41228,586,0,0,604,606,618,827,582
15475,461,0,1,462,461,460,487,479
43215,717,1,1,717,537,724,459,472
21829,297,0,0,684,690,714,362,683
36315,367,1,1,367,364,816,733,366
34328,377,1,1,377,372,934,809,877
49618,182,0,0,48,159,23,175,212
1066,167,1,1,167,14,212,96,162
4264,379,0,0,298,310,676,309,259
6259,728,0,1,724,360,720,728,361
18247,780,1,1,780,922,585,763,375
33117,754,1,1,754,844,974,734,806
10677,576,1,1,576,589,563,271,521
46017,609,1,1,609,608,327,602,485
11965,924,1,1,924,569,881,594,595
25539,161,1,1,161,19,177,18,207
27504,238,1,1,238,715,264,243,245
13958,280,1,1,280,554,282,256,555
44180,994,0,0,862,519,372,339,346
41678,951,0,0,952,874,960,372,591
17018,750,0,0,786,213,599,11,58
43645,371,0,1,809,951,371,973,370
15025,641,1,1,641,625,627,622,637
42957,944,0,1,696,316,944,510,508
25493,19,1,1,19,198,191,150,2
22356,866,1,1,866,540,356,705,294
9006,684,0,1,726,684,904,912,832
1436,456,0,0,459,178,683,402,537
37857,63,0,0,752,98,77,344,222
36745,439,1,1,439,424,420,441,426
29849,283,1,1,283,294,259,545,663
31080,765,1,1,765,526,683,690,733
49248,583,1,1,583,522,532,799,725
34778,492,1,1,492,493,479,491,470
33547,485,0,1,483,485,479,478,469
18617,341,1,1,341,336,356,354,502
